|Timestamp|Key|Action|Shift
777|2021-11-25 09:38:04.880|'x'|release|0
778|2021-11-25 09:38:04.891|'-'|press|0
779|2021-11-25 09:38:04.956|'-'|release|0
780|2021-11-25 09:38:05.024|'s'|press|0
781|2021-11-25 09:38:05.081|'s'|release|0
782|2021-11-25 09:38:05.209|'y'|press|0
783|2021-11-25 09:38:05.285|'y'|release|0
784|2021-11-25 09:38:05.303|'m'|press|0
785|2021-11-25 09:38:05.380|'m'|release|0
786|2021-11-25 09:38:05.447|'b'|press|0
787|2021-11-25 09:38:05.519|'b'|release|0
788|2021-11-25 09:38:05.531|'o'|press|0
789|2021-11-25 09:38:05.587|'o'|release|0
790|2021-11-25 09:38:05.656|'l'|press|0
791|2021-11-25 09:38:05.724|'s'|press|0
792|2021-11-25 09:38:05.746|'l'|release|0
793|2021-11-25 09:38:05.808|'s'|release|0
794|2021-11-25 09:38:05.842|Key.space|press|0
795|2021-11-25 09:38:05.926|Key.space|release|0
796|2021-11-25 09:38:05.990|'n'|press|0
797|2021-11-25 09:38:06.055|'n'|release|0
798|2021-11-25 09:38:06.074|'e'|press|0
799|2021-11-25 09:38:06.171|'e'|release|0
800|2021-11-25 09:38:06.188|'w'|press|0
801|2021-11-25 09:38:06.300|'w'|release|0
802|2021-11-25 09:38:06.477|'-'|press|0
803|2021-11-25 09:38:06.549|'-'|release|0
804|2021-11-25 09:38:06.631|'y'|press|0
805|2021-11-25 09:38:06.699|'y'|release|0
806|2021-11-25 09:38:06.731|'o'|press|0
807|2021-11-25 09:38:06.803|'o'|release|0
808|2021-11-25 09:38:06.831|'r'|press|0
809|2021-11-25 09:38:06.904|'r'|release|0
810|2021-11-25 09:38:06.918|'k'|press|0
811|2021-11-25 09:38:06.990|'k'|release|0
812|2021-11-25 09:38:07.019|'a'|press|0
813|2021-11-25 09:38:07.108|'a'|release|0
814|2021-11-25 09:38:07.111|'i'|press|0
815|2021-11-25 09:38:07.172|'i'|release|0
816|2021-11-25 09:38:07.411|'s'|press|0
817|2021-11-25 09:38:07.468|'s'|release|0
818|2021-11-25 09:38:07.501|Key.space|press|0
819|2021-11-25 09:38:07.602|Key.space|release|0
820|2021-11-25 09:38:07.709|'n'|press|0
821|2021-11-25 09:38:07.782|'n'|release|0
822|2021-11-25 09:38:07.796|'|press|0
823|2021-11-25 09:38:07.869|'|release|0
824|2021-11-25 09:38:07.993|'é'|press|0
825|2021-11-25 09:38:08.077|'é'|release|0
826|2021-11-25 09:38:08.152|'t'|press|0
827|2021-11-25 09:38:08.228|'t'|release|0
828|2021-11-25 09:38:08.247|'a'|press|0
829|2021-11-25 09:38:08.291|'i'|press|0
830|2021-11-25 09:38:08.323|'a'|release|0
